metric_name,metric_value,origin_index 
frontier_per_origin_candidate_counts,1,90707
frontier_per_origin_candidate_counts,2,90708
frontier_per_origin_candidate_counts,2,90709
frontier_per_origin_candidate_counts,1,90710
frontier_per_origin_candidate_counts,2,90711
frontier_per_origin_candidate_counts,2,90713
frontier_per_origin_candidate_counts,1,90714
frontier_per_origin_candidate_counts,1,90715
frontier_per_origin_candidate_counts,2,90716
frontier_per_origin_candidate_counts,2,90717
frontier_per_origin_candidate_counts,2,90718
frontier_per_origin_candidate_counts,2,90719
frontier_per_origin_candidate_counts,2,90720
frontier_per_origin_candidate_counts,2,90721
frontier_per_origin_candidate_counts,3,90722
frontier_per_origin_candidate_counts,2,90723
frontier_per_origin_candidate_counts,4,90724
frontier_per_origin_candidate_counts,2,90725
frontier_per_origin_candidate_counts,2,90726
frontier_per_origin_candidate_counts,2,90728
frontier_per_origin_candidate_counts,2,90729
frontier_per_origin_candidate_counts,2,90730
frontier_per_origin_candidate_counts,1,90731
frontier_per_origin_candidate_counts,1,90732
frontier_per_origin_candidate_counts,1,90733
frontier_per_origin_candidate_counts,2,90734
frontier_per_origin_candidate_counts,2,90736
frontier_per_origin_candidate_counts,1,90737
frontier_per_origin_candidate_counts,1,90738
frontier_per_origin_candidate_counts,2,90739
frontier_per_origin_candidate_counts,1,9074
frontier_per_origin_candidate_counts,3,90740
frontier_per_origin_candidate_counts,2,90741
frontier_per_origin_candidate_counts,3,90742
frontier_per_origin_candidate_counts,2,90745
frontier_per_origin_candidate_counts,1,90747
frontier_per_origin_candidate_counts,1,90749
frontier_per_origin_candidate_counts,2,90750
frontier_per_origin_candidate_counts,2,90752
frontier_per_origin_candidate_counts,1,90753
frontier_per_origin_candidate_counts,2,90754
frontier_per_origin_candidate_counts,1,90755
frontier_per_origin_candidate_counts,2,90756
frontier_per_origin_candidate_counts,1,90757
frontier_per_origin_candidate_counts,2,90758
frontier_per_origin_candidate_counts,1,90759
frontier_per_origin_candidate_counts,2,90761
frontier_per_origin_candidate_counts,4,90762
frontier_per_origin_candidate_counts,2,90763
frontier_per_origin_candidate_counts,1,90764
frontier_per_origin_candidate_counts,2,90765
frontier_per_origin_candidate_counts,3,90766
frontier_per_origin_candidate_counts,1,90767
frontier_per_origin_candidate_counts,2,90768
frontier_per_origin_candidate_counts,1,90769
frontier_per_origin_candidate_counts,1,90770
frontier_per_origin_candidate_counts,3,90771
frontier_per_origin_candidate_counts,1,90772
frontier_per_origin_candidate_counts,2,90773
frontier_per_origin_candidate_counts,2,90776
frontier_per_origin_candidate_counts,4,90777
frontier_per_origin_candidate_counts,1,90778
frontier_per_origin_candidate_counts,1,90779
frontier_per_origin_candidate_counts,2,90780
frontier_per_origin_candidate_counts,1,90781
frontier_per_origin_candidate_counts,1,90782
frontier_per_origin_candidate_counts,1,90783
frontier_per_origin_candidate_counts,2,90784
frontier_per_origin_candidate_counts,2,90785
frontier_per_origin_candidate_counts,1,90786
frontier_per_origin_candidate_counts,2,90787
frontier_per_origin_candidate_counts,1,90788
frontier_per_origin_candidate_counts,3,90789
frontier_per_origin_candidate_counts,3,90790
frontier_per_origin_candidate_counts,2,90792
frontier_per_origin_candidate_counts,1,90793
frontier_per_origin_candidate_counts,2,90794
frontier_per_origin_candidate_counts,2,90795
frontier_per_origin_candidate_counts,1,90796
frontier_per_origin_candidate_counts,2,90798
frontier_per_origin_candidate_counts,2,90799
frontier_per_origin_candidate_counts,2,9080
frontier_per_origin_candidate_counts,4,90800
frontier_per_origin_candidate_counts,2,90801
frontier_per_origin_candidate_counts,2,90802
frontier_per_origin_candidate_counts,1,90803
frontier_per_origin_candidate_counts,2,90804
frontier_per_origin_candidate_counts,2,90805
frontier_per_origin_candidate_counts,2,90806
frontier_per_origin_candidate_counts,2,90807
frontier_per_origin_candidate_counts,1,90808
frontier_per_origin_candidate_counts,1,90809
frontier_per_origin_candidate_counts,2,9081
frontier_per_origin_candidate_counts,2,90811
frontier_per_origin_candidate_counts,1,90812
frontier_per_origin_candidate_counts,1,90814
frontier_per_origin_candidate_counts,2,90817
frontier_per_origin_candidate_counts,2,90819
frontier_per_origin_candidate_counts,1,90820
frontier_per_origin_candidate_counts,2,90821
frontier_per_origin_candidate_counts,2,90822
frontier_per_origin_candidate_counts,1,90824
frontier_per_origin_candidate_counts,2,90825
frontier_per_origin_candidate_counts,2,90826
frontier_per_origin_candidate_counts,2,90827
frontier_per_origin_candidate_counts,1,90828
frontier_per_origin_candidate_counts,2,90829
frontier_per_origin_candidate_counts,2,90830
frontier_per_origin_candidate_counts,1,90831
frontier_per_origin_candidate_counts,2,90833
frontier_per_origin_candidate_counts,2,90834
frontier_per_origin_candidate_counts,2,90835
frontier_per_origin_candidate_counts,2,90836
frontier_per_origin_candidate_counts,2,90838
frontier_per_origin_candidate_counts,2,90839
frontier_per_origin_candidate_counts,2,9084
frontier_per_origin_candidate_counts,1,90840
frontier_per_origin_candidate_counts,2,90842
frontier_per_origin_candidate_counts,2,90843
frontier_per_origin_candidate_counts,2,90846
frontier_per_origin_candidate_counts,1,90847
frontier_per_origin_candidate_counts,2,90849
frontier_per_origin_candidate_counts,1,9085
frontier_per_origin_candidate_counts,1,90850
frontier_per_origin_candidate_counts,2,90851
frontier_per_origin_candidate_counts,1,90852
frontier_per_origin_candidate_counts,1,90853
frontier_per_origin_candidate_counts,2,90854
frontier_per_origin_candidate_counts,1,90855
frontier_per_origin_candidate_counts,2,90856
frontier_per_origin_candidate_counts,2,90857
frontier_per_origin_candidate_counts,2,90858
frontier_per_origin_candidate_counts,2,90859
frontier_per_origin_candidate_counts,2,90860
frontier_per_origin_candidate_counts,1,90861
frontier_per_origin_candidate_counts,3,90862
frontier_per_origin_candidate_counts,2,90863
frontier_per_origin_candidate_counts,1,90864
frontier_per_origin_candidate_counts,2,90865
frontier_per_origin_candidate_counts,1,90866
frontier_per_origin_candidate_counts,1,90867
frontier_per_origin_candidate_counts,2,90868
frontier_per_origin_candidate_counts,2,90869
frontier_per_origin_candidate_counts,1,90871
frontier_per_origin_candidate_counts,2,90872
frontier_per_origin_candidate_counts,1,90874
frontier_per_origin_candidate_counts,2,90875
frontier_per_origin_candidate_counts,1,90876
frontier_per_origin_candidate_counts,2,90877
frontier_per_origin_candidate_counts,1,90878
frontier_per_origin_candidate_counts,2,90879
frontier_per_origin_candidate_counts,2,90880
frontier_per_origin_candidate_counts,2,90881
frontier_per_origin_candidate_counts,2,90882
frontier_per_origin_candidate_counts,2,90883
frontier_per_origin_candidate_counts,2,90887
frontier_per_origin_candidate_counts,2,90888
frontier_per_origin_candidate_counts,1,90889
frontier_per_origin_candidate_counts,2,90892
frontier_per_origin_candidate_counts,2,90893
frontier_per_origin_candidate_counts,1,90894
frontier_per_origin_candidate_counts,1,90895
frontier_per_origin_candidate_counts,2,90897
frontier_per_origin_candidate_counts,2,90898
frontier_per_origin_candidate_counts,3,90900
frontier_per_origin_candidate_counts,1,90901
frontier_per_origin_candidate_counts,2,90902
frontier_per_origin_candidate_counts,1,90903
frontier_per_origin_candidate_counts,2,90904
frontier_per_origin_candidate_counts,2,90906
frontier_per_origin_candidate_counts,2,90907
frontier_per_origin_candidate_counts,2,90908
frontier_per_origin_candidate_counts,2,90909
frontier_per_origin_candidate_counts,2,90910
frontier_per_origin_candidate_counts,1,90911
frontier_per_origin_candidate_counts,2,90912
frontier_per_origin_candidate_counts,2,90913
frontier_per_origin_candidate_counts,2,90914
frontier_per_origin_candidate_counts,1,90915
frontier_per_origin_candidate_counts,2,90916
frontier_per_origin_candidate_counts,3,90917
frontier_per_origin_candidate_counts,1,90919
frontier_per_origin_candidate_counts,2,90920
frontier_per_origin_candidate_counts,2,90921
frontier_per_origin_candidate_counts,2,90922
frontier_per_origin_candidate_counts,2,90923
frontier_per_origin_candidate_counts,1,90924
frontier_per_origin_candidate_counts,2,90925
frontier_per_origin_candidate_counts,1,90926
frontier_per_origin_candidate_counts,1,90927
frontier_per_origin_candidate_counts,2,90928
frontier_per_origin_candidate_counts,1,90929
frontier_per_origin_candidate_counts,2,90930
frontier_per_origin_candidate_counts,3,90932
frontier_per_origin_candidate_counts,1,90933
frontier_per_origin_candidate_counts,2,90934
frontier_per_origin_candidate_counts,2,90935
frontier_per_origin_candidate_counts,2,90936
frontier_per_origin_candidate_counts,2,90937
frontier_per_origin_candidate_counts,2,90938
frontier_per_origin_candidate_counts,2,90939
frontier_per_origin_candidate_counts,2,90940
frontier_per_origin_candidate_counts,2,90942
frontier_per_origin_candidate_counts,2,90943
frontier_per_origin_candidate_counts,2,90945
frontier_per_origin_candidate_counts,1,90946
frontier_per_origin_candidate_counts,2,90947
frontier_per_origin_candidate_counts,4,90948
frontier_per_origin_candidate_counts,2,90949
frontier_per_origin_candidate_counts,2,90950
frontier_per_origin_candidate_counts,2,90951
frontier_per_origin_candidate_counts,2,90952
frontier_per_origin_candidate_counts,2,90953
frontier_per_origin_candidate_counts,2,90954
frontier_per_origin_candidate_counts,2,90956
frontier_per_origin_candidate_counts,2,90958
frontier_per_origin_candidate_counts,4,90959
frontier_per_origin_candidate_counts,2,90960
frontier_per_origin_candidate_counts,2,90961
frontier_per_origin_candidate_counts,1,90962
frontier_per_origin_candidate_counts,2,90963
frontier_per_origin_candidate_counts,2,90964
frontier_per_origin_candidate_counts,1,90966
frontier_per_origin_candidate_counts,1,90968
frontier_per_origin_candidate_counts,1,90969
frontier_per_origin_candidate_counts,3,90970
frontier_per_origin_candidate_counts,2,90971
frontier_per_origin_candidate_counts,2,90972
frontier_per_origin_candidate_counts,2,90974
frontier_per_origin_candidate_counts,2,90975
frontier_per_origin_candidate_counts,1,90976
frontier_per_origin_candidate_counts,2,90977
frontier_per_origin_candidate_counts,2,90978
frontier_per_origin_candidate_counts,1,90979
frontier_per_origin_candidate_counts,2,90980
frontier_per_origin_candidate_counts,1,90981
frontier_per_origin_candidate_counts,2,90982
frontier_per_origin_candidate_counts,2,90983
frontier_per_origin_candidate_counts,2,90984
frontier_per_origin_candidate_counts,1,90985
frontier_per_origin_candidate_counts,2,90986
frontier_per_origin_candidate_counts,2,90987
frontier_per_origin_candidate_counts,2,90989
frontier_per_origin_candidate_counts,3,90991
frontier_per_origin_candidate_counts,1,90992
frontier_per_origin_candidate_counts,2,90993
frontier_per_origin_candidate_counts,2,90994
frontier_per_origin_candidate_counts,2,90995
frontier_per_origin_candidate_counts,2,90997
frontier_per_origin_candidate_counts,2,90998
frontier_per_origin_candidate_counts,1,9100
frontier_per_origin_candidate_counts,1,91000
frontier_per_origin_candidate_counts,2,91002
frontier_per_origin_candidate_counts,2,91003
frontier_per_origin_candidate_counts,1,91004
frontier_per_origin_candidate_counts,1,91005
frontier_per_origin_candidate_counts,1,91006
frontier_per_origin_candidate_counts,3,91007
frontier_per_origin_candidate_counts,2,91008
frontier_per_origin_candidate_counts,1,91009
frontier_per_origin_candidate_counts,2,91010
frontier_per_origin_candidate_counts,1,91012
frontier_per_origin_candidate_counts,3,91013
frontier_per_origin_candidate_counts,2,91014
frontier_per_origin_candidate_counts,2,91015
frontier_per_origin_candidate_counts,1,91016
frontier_per_origin_candidate_counts,2,91017
frontier_per_origin_candidate_counts,2,91019
frontier_per_origin_candidate_counts,1,91020
frontier_per_origin_candidate_counts,2,91021
frontier_per_origin_candidate_counts,3,91024
frontier_per_origin_candidate_counts,1,91025
frontier_per_origin_candidate_counts,1,91026
frontier_per_origin_candidate_counts,2,91027
frontier_per_origin_candidate_counts,2,91028
frontier_per_origin_candidate_counts,3,91030
frontier_per_origin_candidate_counts,2,91031
frontier_per_origin_candidate_counts,1,91032
frontier_per_origin_candidate_counts,2,91033
frontier_per_origin_candidate_counts,2,91035
frontier_per_origin_candidate_counts,1,91036
frontier_per_origin_candidate_counts,1,91039
frontier_per_origin_candidate_counts,1,91041
frontier_per_origin_candidate_counts,2,91042
frontier_per_origin_candidate_counts,2,91043
frontier_per_origin_candidate_counts,1,91044
frontier_per_origin_candidate_counts,1,91045
frontier_per_origin_candidate_counts,2,91046
frontier_per_origin_candidate_counts,3,91047
frontier_per_origin_candidate_counts,2,91048
frontier_per_origin_candidate_counts,2,91049
frontier_per_origin_candidate_counts,1,91050
frontier_per_origin_candidate_counts,2,91051
frontier_per_origin_candidate_counts,2,91053
frontier_per_origin_candidate_counts,2,91054
frontier_per_origin_candidate_counts,1,91055
frontier_per_origin_candidate_counts,2,91056
frontier_per_origin_candidate_counts,2,91057
frontier_per_origin_candidate_counts,2,91058
frontier_per_origin_candidate_counts,2,91059
frontier_per_origin_candidate_counts,2,9106
frontier_per_origin_candidate_counts,1,91060
frontier_per_origin_candidate_counts,2,91062
frontier_per_origin_candidate_counts,2,91063
frontier_per_origin_candidate_counts,1,91066
frontier_per_origin_candidate_counts,2,91068
frontier_per_origin_candidate_counts,2,91069
frontier_per_origin_candidate_counts,2,9107
frontier_per_origin_candidate_counts,2,91070
frontier_per_origin_candidate_counts,1,91071
frontier_per_origin_candidate_counts,2,91073
frontier_per_origin_candidate_counts,1,91074
frontier_per_origin_candidate_counts,2,91075
frontier_per_origin_candidate_counts,2,91076
frontier_per_origin_candidate_counts,2,91077
frontier_per_origin_candidate_counts,1,91078
frontier_per_origin_candidate_counts,3,91079
frontier_per_origin_candidate_counts,2,91080
frontier_per_origin_candidate_counts,2,91081
frontier_per_origin_candidate_counts,2,91082
frontier_per_origin_candidate_counts,1,91084
frontier_per_origin_candidate_counts,2,91085
frontier_per_origin_candidate_counts,2,91086
frontier_per_origin_candidate_counts,2,91087
frontier_per_origin_candidate_counts,2,91089
frontier_per_origin_candidate_counts,2,9109
frontier_per_origin_candidate_counts,3,91090
frontier_per_origin_candidate_counts,2,91091
frontier_per_origin_candidate_counts,1,91092
frontier_per_origin_candidate_counts,2,91093
frontier_per_origin_candidate_counts,2,91094
frontier_per_origin_candidate_counts,2,91095
frontier_per_origin_candidate_counts,1,91096
frontier_per_origin_candidate_counts,1,91097
frontier_per_origin_candidate_counts,3,91099
frontier_per_origin_candidate_counts,2,911
frontier_per_origin_candidate_counts,2,9110
frontier_per_origin_candidate_counts,2,91101
frontier_per_origin_candidate_counts,2,91102
frontier_per_origin_candidate_counts,1,91103
frontier_per_origin_candidate_counts,1,91104
frontier_per_origin_candidate_counts,2,91105
frontier_per_origin_candidate_counts,3,91106
frontier_per_origin_candidate_counts,2,91107
frontier_per_origin_candidate_counts,4,91108
frontier_per_origin_candidate_counts,2,91109
frontier_per_origin_candidate_counts,1,9111
frontier_per_origin_candidate_counts,2,91110
frontier_per_origin_candidate_counts,2,91111
frontier_per_origin_candidate_counts,1,91112
frontier_per_origin_candidate_counts,2,91113
frontier_per_origin_candidate_counts,2,91116
frontier_per_origin_candidate_counts,1,91118
frontier_per_origin_candidate_counts,1,91119
frontier_per_origin_candidate_counts,1,91120
frontier_per_origin_candidate_counts,2,91121
frontier_per_origin_candidate_counts,1,91123
frontier_per_origin_candidate_counts,3,91124
frontier_per_origin_candidate_counts,1,91125
frontier_per_origin_candidate_counts,1,91126
frontier_per_origin_candidate_counts,1,91128
frontier_per_origin_candidate_counts,3,91129
frontier_per_origin_candidate_counts,2,91131
frontier_per_origin_candidate_counts,2,91132
frontier_per_origin_candidate_counts,2,91133
frontier_per_origin_candidate_counts,2,91134
frontier_per_origin_candidate_counts,3,91135
frontier_per_origin_candidate_counts,2,91136
frontier_per_origin_candidate_counts,2,91137
frontier_per_origin_candidate_counts,1,91138
frontier_per_origin_candidate_counts,2,91139
frontier_per_origin_candidate_counts,2,91140
frontier_per_origin_candidate_counts,2,91142
frontier_per_origin_candidate_counts,2,91143
frontier_per_origin_candidate_counts,2,91144
frontier_per_origin_candidate_counts,1,91145
frontier_per_origin_candidate_counts,1,91147
frontier_per_origin_candidate_counts,2,91148
frontier_per_origin_candidate_counts,1,91149
frontier_per_origin_candidate_counts,2,91150
frontier_per_origin_candidate_counts,3,91152
frontier_per_origin_candidate_counts,2,91153
frontier_per_origin_candidate_counts,5,91154
frontier_per_origin_candidate_counts,1,91155
frontier_per_origin_candidate_counts,1,91156
frontier_per_origin_candidate_counts,1,91157
frontier_per_origin_candidate_counts,2,91158
frontier_per_origin_candidate_counts,2,91159
frontier_per_origin_candidate_counts,1,91160
frontier_per_origin_candidate_counts,2,91161
frontier_per_origin_candidate_counts,3,91163
frontier_per_origin_candidate_counts,2,91164
frontier_per_origin_candidate_counts,2,91165
frontier_per_origin_candidate_counts,1,91166
frontier_per_origin_candidate_counts,2,91167
frontier_per_origin_candidate_counts,1,91168
frontier_per_origin_candidate_counts,3,91169
frontier_per_origin_candidate_counts,2,91170
frontier_per_origin_candidate_counts,2,91171
frontier_per_origin_candidate_counts,1,91172
frontier_per_origin_candidate_counts,1,91173
frontier_per_origin_candidate_counts,1,91174
frontier_per_origin_candidate_counts,1,91175
frontier_per_origin_candidate_counts,1,91176
frontier_per_origin_candidate_counts,1,91177
frontier_per_origin_candidate_counts,3,91178
frontier_per_origin_candidate_counts,1,91180
frontier_per_origin_candidate_counts,2,91181
frontier_per_origin_candidate_counts,2,91182
frontier_per_origin_candidate_counts,2,91183
frontier_per_origin_candidate_counts,2,91184
frontier_per_origin_candidate_counts,1,91185
frontier_per_origin_candidate_counts,1,91186
frontier_per_origin_candidate_counts,1,91187
frontier_per_origin_candidate_counts,2,91188
frontier_per_origin_candidate_counts,1,91189
frontier_per_origin_candidate_counts,2,91190
frontier_per_origin_candidate_counts,2,91191
frontier_per_origin_candidate_counts,2,91192
frontier_per_origin_candidate_counts,3,91193
frontier_per_origin_candidate_counts,2,91194
frontier_per_origin_candidate_counts,2,91195
frontier_per_origin_candidate_counts,3,91196
frontier_per_origin_candidate_counts,2,91197
frontier_per_origin_candidate_counts,2,91198
frontier_per_origin_candidate_counts,1,91199
frontier_per_origin_candidate_counts,1,91200
frontier_per_origin_candidate_counts,1,91201
frontier_per_origin_candidate_counts,2,91202
frontier_per_origin_candidate_counts,2,91203
frontier_per_origin_candidate_counts,4,91204
frontier_per_origin_candidate_counts,2,91205
frontier_per_origin_candidate_counts,1,91207
frontier_per_origin_candidate_counts,2,91208
frontier_per_origin_candidate_counts,2,91209
frontier_per_origin_candidate_counts,2,91210
frontier_per_origin_candidate_counts,2,91211
frontier_per_origin_candidate_counts,2,91212
frontier_per_origin_candidate_counts,2,91213
frontier_per_origin_candidate_counts,1,91215
frontier_per_origin_candidate_counts,2,91216
frontier_per_origin_candidate_counts,2,91217
frontier_per_origin_candidate_counts,2,91218
frontier_per_origin_candidate_counts,2,91219
frontier_per_origin_candidate_counts,1,91220
frontier_per_origin_candidate_counts,3,91221
frontier_per_origin_candidate_counts,1,91222
frontier_per_origin_candidate_counts,2,91223
frontier_per_origin_candidate_counts,2,91224
frontier_per_origin_candidate_counts,1,91225
frontier_per_origin_candidate_counts,1,91226
frontier_per_origin_candidate_counts,2,91227
frontier_per_origin_candidate_counts,2,91228
frontier_per_origin_candidate_counts,2,91229
frontier_per_origin_candidate_counts,2,91230
frontier_per_origin_candidate_counts,2,91231
frontier_per_origin_candidate_counts,1,91232
frontier_per_origin_candidate_counts,1,91233
frontier_per_origin_candidate_counts,2,91235
frontier_per_origin_candidate_counts,2,91236
frontier_per_origin_candidate_counts,2,91237
frontier_per_origin_candidate_counts,1,91238
frontier_per_origin_candidate_counts,2,91239
frontier_per_origin_candidate_counts,1,91241
frontier_per_origin_candidate_counts,2,91243
frontier_per_origin_candidate_counts,2,91244
frontier_per_origin_candidate_counts,1,91245
frontier_per_origin_candidate_counts,2,91246
frontier_per_origin_candidate_counts,1,91247
frontier_per_origin_candidate_counts,1,91248
frontier_per_origin_candidate_counts,1,91249
frontier_per_origin_candidate_counts,1,91250
frontier_per_origin_candidate_counts,2,91251
frontier_per_origin_candidate_counts,1,91252
frontier_per_origin_candidate_counts,2,91253
frontier_per_origin_candidate_counts,1,91254
frontier_per_origin_candidate_counts,2,91255
frontier_per_origin_candidate_counts,1,91256
frontier_per_origin_candidate_counts,2,91257
frontier_per_origin_candidate_counts,1,91258
frontier_per_origin_candidate_counts,2,91259
frontier_per_origin_candidate_counts,2,91260
frontier_per_origin_candidate_counts,1,91261
frontier_per_origin_candidate_counts,2,91262
frontier_per_origin_candidate_counts,2,91263
frontier_per_origin_candidate_counts,2,91264
frontier_per_origin_candidate_counts,2,91265
frontier_per_origin_candidate_counts,1,91266
frontier_per_origin_candidate_counts,2,91267
frontier_per_origin_candidate_counts,2,91269
frontier_per_origin_candidate_counts,1,91270
frontier_per_origin_candidate_counts,2,91272
frontier_per_origin_candidate_counts,2,91273
frontier_per_origin_candidate_counts,2,91274
frontier_per_origin_candidate_counts,2,91275
frontier_per_origin_candidate_counts,2,91276
frontier_per_origin_candidate_counts,1,91278
frontier_per_origin_candidate_counts,2,91279
frontier_per_origin_candidate_counts,1,91280
frontier_per_origin_candidate_counts,2,91281
frontier_per_origin_candidate_counts,2,91282
frontier_per_origin_candidate_counts,2,91283
frontier_per_origin_candidate_counts,2,91284
frontier_per_origin_candidate_counts,1,91285
frontier_per_origin_candidate_counts,1,91286
frontier_per_origin_candidate_counts,1,91287
frontier_per_origin_candidate_counts,3,91288
frontier_per_origin_candidate_counts,3,91289
frontier_per_origin_candidate_counts,2,91290
frontier_per_origin_candidate_counts,4,91291
frontier_per_origin_candidate_counts,2,91292
frontier_per_origin_candidate_counts,3,91294
frontier_per_origin_candidate_counts,1,91295
frontier_per_origin_candidate_counts,1,91296
frontier_per_origin_candidate_counts,2,91297
frontier_per_origin_candidate_counts,2,91298
frontier_per_origin_candidate_counts,1,91299
frontier_per_origin_candidate_counts,3,91300
frontier_per_origin_candidate_counts,1,91301
frontier_per_origin_candidate_counts,2,91302
frontier_per_origin_candidate_counts,2,91303
frontier_per_origin_candidate_counts,2,91304
frontier_per_origin_candidate_counts,2,91305
frontier_per_origin_candidate_counts,2,91306
frontier_per_origin_candidate_counts,2,91307
frontier_per_origin_candidate_counts,2,91308
frontier_per_origin_candidate_counts,3,91309
frontier_per_origin_candidate_counts,2,91310
frontier_per_origin_candidate_counts,3,91311
frontier_per_origin_candidate_counts,2,91312
frontier_per_origin_candidate_counts,2,91313
frontier_per_origin_candidate_counts,2,91314
frontier_per_origin_candidate_counts,1,91315
frontier_per_origin_candidate_counts,2,91316
frontier_per_origin_candidate_counts,2,91317
frontier_per_origin_candidate_counts,2,91319
frontier_per_origin_candidate_counts,2,91320
frontier_per_origin_candidate_counts,2,91321
frontier_per_origin_candidate_counts,2,91322
frontier_per_origin_candidate_counts,1,91323
frontier_per_origin_candidate_counts,1,91324
frontier_per_origin_candidate_counts,3,91325
frontier_per_origin_candidate_counts,1,91326
frontier_per_origin_candidate_counts,1,91327
frontier_per_origin_candidate_counts,2,91328
frontier_per_origin_candidate_counts,1,91329
frontier_per_origin_candidate_counts,2,9133
frontier_per_origin_candidate_counts,1,91330
frontier_per_origin_candidate_counts,2,91331
frontier_per_origin_candidate_counts,1,91332
frontier_per_origin_candidate_counts,2,91333
frontier_per_origin_candidate_counts,2,91334
frontier_per_origin_candidate_counts,1,91335
frontier_per_origin_candidate_counts,4,91336
frontier_per_origin_candidate_counts,2,91337
frontier_per_origin_candidate_counts,1,91338
frontier_per_origin_candidate_counts,2,91339
frontier_per_origin_candidate_counts,2,9134
frontier_per_origin_candidate_counts,2,91340
frontier_per_origin_candidate_counts,1,91341
frontier_per_origin_candidate_counts,2,91342
frontier_per_origin_candidate_counts,1,91343
frontier_per_origin_candidate_counts,2,91344
frontier_per_origin_candidate_counts,2,91345
frontier_per_origin_candidate_counts,1,91346
frontier_per_origin_candidate_counts,3,91347
frontier_per_origin_candidate_counts,2,91348
frontier_per_origin_candidate_counts,1,91349
frontier_per_origin_candidate_counts,1,91350
frontier_per_origin_candidate_counts,2,91351
frontier_per_origin_candidate_counts,2,91352
frontier_per_origin_candidate_counts,2,91353
frontier_per_origin_candidate_counts,2,91354
frontier_per_origin_candidate_counts,2,91355
frontier_per_origin_candidate_counts,2,91356
frontier_per_origin_candidate_counts,1,91357
frontier_per_origin_candidate_counts,1,91358
frontier_per_origin_candidate_counts,2,91359
frontier_per_origin_candidate_counts,2,9136
frontier_per_origin_candidate_counts,2,91360
frontier_per_origin_candidate_counts,1,91361
frontier_per_origin_candidate_counts,1,91362
frontier_per_origin_candidate_counts,2,91363
frontier_per_origin_candidate_counts,2,91364
frontier_per_origin_candidate_counts,2,91365
frontier_per_origin_candidate_counts,2,91367
frontier_per_origin_candidate_counts,2,91370
frontier_per_origin_candidate_counts,2,91371
frontier_per_origin_candidate_counts,1,91372
frontier_per_origin_candidate_counts,2,91373
frontier_per_origin_candidate_counts,2,91375
frontier_per_origin_candidate_counts,2,91376
frontier_per_origin_candidate_counts,1,91377
frontier_per_origin_candidate_counts,2,91378
frontier_per_origin_candidate_counts,1,91379
frontier_per_origin_candidate_counts,2,91380
frontier_per_origin_candidate_counts,2,91381
frontier_per_origin_candidate_counts,2,91382
frontier_per_origin_candidate_counts,2,91383
frontier_per_origin_candidate_counts,2,91384
frontier_per_origin_candidate_counts,2,91385
frontier_per_origin_candidate_counts,1,91387
frontier_per_origin_candidate_counts,2,91388
frontier_per_origin_candidate_counts,3,91390
frontier_per_origin_candidate_counts,1,91391
frontier_per_origin_candidate_counts,2,91392
frontier_per_origin_candidate_counts,2,91393
frontier_per_origin_candidate_counts,1,91394
frontier_per_origin_candidate_counts,2,91395
frontier_per_origin_candidate_counts,2,91396
frontier_per_origin_candidate_counts,2,91397
frontier_per_origin_candidate_counts,2,91398
frontier_per_origin_candidate_counts,1,91399
frontier_per_origin_candidate_counts,2,9140
frontier_per_origin_candidate_counts,1,91400
frontier_per_origin_candidate_counts,1,91401
frontier_per_origin_candidate_counts,1,91403
frontier_per_origin_candidate_counts,1,91405
frontier_per_origin_candidate_counts,1,91406
frontier_per_origin_candidate_counts,1,91407
frontier_per_origin_candidate_counts,1,91408
frontier_per_origin_candidate_counts,2,91409
frontier_per_origin_candidate_counts,1,91411
frontier_per_origin_candidate_counts,1,91413
frontier_per_origin_candidate_counts,2,91414
frontier_per_origin_candidate_counts,2,91415
frontier_per_origin_candidate_counts,2,91416
frontier_per_origin_candidate_counts,1,91417
frontier_per_origin_candidate_counts,2,91419
frontier_per_origin_candidate_counts,2,91420
frontier_per_origin_candidate_counts,3,91421
frontier_per_origin_candidate_counts,2,91422
frontier_per_origin_candidate_counts,1,91423
frontier_per_origin_candidate_counts,2,91426
frontier_per_origin_candidate_counts,3,91428
frontier_per_origin_candidate_counts,2,91429
frontier_per_origin_candidate_counts,2,91430
frontier_per_origin_candidate_counts,2,91432
frontier_per_origin_candidate_counts,2,91433
frontier_per_origin_candidate_counts,2,91434
frontier_per_origin_candidate_counts,1,91435
frontier_per_origin_candidate_counts,2,91436
frontier_per_origin_candidate_counts,2,91437
frontier_per_origin_candidate_counts,2,91438
frontier_per_origin_candidate_counts,1,91439
frontier_per_origin_candidate_counts,1,9144
frontier_per_origin_candidate_counts,3,91440
frontier_per_origin_candidate_counts,1,91441
frontier_per_origin_candidate_counts,1,91442
frontier_per_origin_candidate_counts,1,91444
frontier_per_origin_candidate_counts,1,91445
frontier_per_origin_candidate_counts,2,91446
frontier_per_origin_candidate_counts,2,91447
frontier_per_origin_candidate_counts,4,91449
frontier_per_origin_candidate_counts,2,91451
frontier_per_origin_candidate_counts,1,91452
frontier_per_origin_candidate_counts,2,91453
frontier_per_origin_candidate_counts,2,91454
frontier_per_origin_candidate_counts,2,91457
frontier_per_origin_candidate_counts,1,91458
frontier_per_origin_candidate_counts,1,91459
frontier_per_origin_candidate_counts,2,9146
frontier_per_origin_candidate_counts,1,91460
frontier_per_origin_candidate_counts,1,91461
frontier_per_origin_candidate_counts,3,91462
